source,relative_path,size,sha256,coverage_status,covered_by,action
com.girlwars.kr,files/download/config/activity/DTNewMarketURHeroEntityTableData.bigd,2772,fc10ac9e3aa61d335a0bfba59ab693a7d4a5f6160b276f34153159b0240aa90b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURHeroEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewMarketURHeroEntityTableDataHeader.bigd,448,e24d77386bcbb042833f8ae4c295fb63dd2d5544c8fe8937c2ba373690d24f2e,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURHeroEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewMarketURPoolEntityTableData.bigd,3324,3e72557fce80a75beffe15b8a5caf05b5d6253579dffdee13860adbe98583997,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURPoolEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewMarketURPoolEntityTableDataHeader.bigd,432,d5c23ba89eeb2f60e3e26e66f199940c3596f54f2a0f89238ecf9e6b21feb457,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURPoolEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewMarketURTaskEntityTableData.bigd,13708,77f1bd00e1d015eab5fca982d9e76370b76ef3176941c9d6bb05f9c7d2a85336,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewMarketURTaskEntityTableDataHeader.bigd,1632,a82bf8667ba3fc1d7dd795a5910364da57624e6574776122ac2fd4e6faf9a017,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewMarketURTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankConfigEntityTableData.bigd,124,94e4a43f40f187971513ffec31d6da5b0dd12e12cce03969cbe5460982a02597,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankConfigEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankConfigEntityTableDataHeader.bigd,9,1194c7a078a0df68616866909ce8068aa566fb3115fbaefb486e6893d957b470,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankConfigEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankEntityTableData.bigd,1804,fba9bb4585d7a0e52b3ff324fba16ae78dc051aed7a879b1826586d3a0020823,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankEntityTableDataHeader.bigd,139,5beedba8c12008c9b0556604ae8ae94b9d0db3dd13b1d8c6a55175e09bca7e6a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankTaskEntityTableData.bigd,572,c82c926675407d251cca31166ff8bc65e15fb17bf797d247af76455023cfdc28,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerFightRankTaskEntityTableDataHeader.bigd,52,def22d3f7963266440f049ac07d725bc7e05e00e9ba9ea219dee8ee7cb1f80e4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerFightRankTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerMapRankEntityTableData.bigd,960,c726abf2a7f099e37852405d57d0044395c80abd06288cbbd4c04672db97aa9f,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerMapRankEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerMapRankEntityTableDataHeader.bigd,110,846c5fe2ba22d8f9cabd2b77c5bbcd7feea69e06a0067aa7109dfd3468c1c9cf,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerMapRankEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerMapRankTaskEntityTableData.bigd,1284,d5e39952311b1cddbe1209bf81008a93e80212dbd587a7a269fdd1ad342138f3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerMapRankTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerMapRankTaskEntityTableDataHeader.bigd,132,07ef55fe0e53322ec25f2ea038ad1bb0210623da678602e176bfb7751aeb8cc5,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerMapRankTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURCopyEntityTableData.bigd,532,81976a00198e39de3a340be0cde82d9a7587d0af6758bd5f7252995d2dee07d3,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURCopyEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURCopyEntityTableDataHeader.bigd,9,025144e8ef4815ad33853e3db69b391bd171857a7dddc35c1ced63880b66ca02,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURCopyEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerUREntityTableData.bigd,532,c94b1f66b0f98068f96d3a5d62d3e744e31e4c8ecc021618b1ca6fcd08a4b38e,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerUREntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerUREntityTableDataHeader.bigd,9,025144e8ef4815ad33853e3db69b391bd171857a7dddc35c1ced63880b66ca02,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerUREntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURJumpCopyEntityTableData.bigd,484,501475896fdc3db2ee93f215ce8c672768ad7fadf3dbfb53c5425035e5109dbe,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURJumpCopyEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURJumpCopyEntityTableDataHeader.bigd,29,1efe18034ea43af201ef8c46667cdd9da14f85864b0b35341109f1e33c739106,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURJumpCopyEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURJumpEntityTableData.bigd,484,501475896fdc3db2ee93f215ce8c672768ad7fadf3dbfb53c5425035e5109dbe,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURJumpEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURJumpEntityTableDataHeader.bigd,29,1efe18034ea43af201ef8c46667cdd9da14f85864b0b35341109f1e33c739106,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURJumpEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURPoolCopyEntityTableData.bigd,2036,d2e49a3d1cf5ea01c58c6cb0b47e5430fd9f6ccc5ae298c8cb81d49ee55793d9,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURPoolCopyEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURPoolCopyEntityTableDataHeader.bigd,274,35e3f6806e840ac1b381ec527fe2094e48554afab1671b1f8bd296cd9e3b594c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURPoolCopyEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURPoolEntityTableData.bigd,2036,8f50aede988171bb5ce93ff0a4243eb48a502afb7bd726cb0a166cd93e72b2ad,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURPoolEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURPoolEntityTableDataHeader.bigd,274,35e3f6806e840ac1b381ec527fe2094e48554afab1671b1f8bd296cd9e3b594c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURPoolEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURTaskCopyEntityTableData.bigd,348,5795c96197d3c4d364f99e6b3785008ef15273e15c02ea5e46dfcddf81b65b6c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURTaskCopyEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURTaskCopyEntityTableDataHeader.bigd,34,fc493ebb2d65156b1b45973922d557769e7372df4fe3ed6d4a964df547884378,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURTaskCopyEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURTaskEntityTableData.bigd,348,107204cbb6ce6344d946ece4c56f215c98350b0df37063a19158b4e6504be247,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewPlayerURTaskEntityTableDataHeader.bigd,34,fc493ebb2d65156b1b45973922d557769e7372df4fe3ed6d4a964df547884378,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewPlayerURTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSaunteredMarryHeroEntityTableData.bigd,17164,8f0993d16d7c85687e0004908fbb3f6adfddd966fff24726e94f6b65d28249ea,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSaunteredMarryHeroEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSaunteredMarryHeroEntityTableDataHeader.bigd,1896,557b9ce04468fcd429328ace78e942b922d240fbfc56f3320ec7c9b2d71a9b4d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSaunteredMarryHeroEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSaunteredMarryHero_ReviewEntityTableData.bigd,440,577e39e7ce95b0d93f510ed439a332ab98fca655cf1791748f539a9bcf9ace4b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSaunteredMarryHero_ReviewEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSaunteredMarryHero_ReviewEntityTableDataHeader.bigd,44,0933fd7957930bd06fa0e26cf4e95d45947c0fa0757a4f1d56b04596ef7938a4,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSaunteredMarryHero_ReviewEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalEntityTableData.bigd,28,5a1e7b25bd1429021eb4baecb544e15424c6b79b7223224bf5a21990b5000de5,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalEntityTableDataHeader.bigd,8,92d40e490e4f3b6720e4f815f07c50c1c2eb6bb2bc96a0cf1abd511922f5e27d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalGiftEntityTableData.bigd,508,c30e959aa92131f84b9214c16c0951e6c8ed07b078e136ae68beb4ac4219be63,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalGiftEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalGiftEntityTableDataHeader.bigd,61,8c814d185cc45bb7b4c0770d66944e8a8a21ea7fecf3b047b0590a25ed5fd0eb,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalGiftEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalLimitEntityTableData.bigd,5124,a6e890f15f3c243648dfcee62ae68be14ba14ecd706d83947abc70d8db0d4692,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalLimitEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalLimitEntityTableDataHeader.bigd,472,6a05c1cd526e55cd4a88a9ed000017365685993dffb99a75046edf7b359d5206,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalLimitEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalProgressEntityTableData.bigd,340,df70379577e941c5fc87552def009b4683b92579ef7c038314b4106a49d1aa9d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalProgressEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalProgressEntityTableDataHeader.bigd,60,cb2f0ad244bb0dab0729983930a2a8cfb59a6c13d813edaf0b5d925473c1ad97,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalProgressEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalTaskEntityTableData.bigd,9608,c18f63db872f4f0b3e7fb365c0d16665697d986c7911122bdd7c06b24364de25,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenCarnivalTaskEntityTableDataHeader.bigd,734,0e0bbc81e61c058d0f4bd6ea3c09aeebf008fdc1a51cc1dfff41a38592fd9ef0,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenCarnivalTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenDayGiftEntityTableData.bigd,844,b998014352f345a0747e26d45607a12023626d1ca18d00a742cacb4d49f26b8c,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenDayGiftEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenDayGiftEntityTableDataHeader.bigd,69,bca2cdd0e44ef10df1eb4b002168079eadd6d50b354c87b8f90d26ca66000482,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenDayGiftEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenLoginEntityTableData.bigd,888,b8a900961cf636b86e77b7812d27dd0e3c6d7aceec28596136e75d3618fce839,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenLoginEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewSevenLoginEntityTableDataHeader.bigd,49,b96b9d33aefe1f36403d8005b8384f0c01c433d81180915ded38241b774d35f9,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewSevenLoginEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessDropEntityTableData.bigd,336,4da72ea595ab9012115a6bd96507c298044532fe4b51a12591ae242bee57e381,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessDropEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessDropEntityTableDataHeader.bigd,60,7d59e24d956460f8c066517e57b9776ded3e4b61837c41248190a16df72f869d,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessDropEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessEntityTableData.bigd,56,d33d66005382a141f5a897abc1993c98ca4d33355d26f11c4462d5559e16237f,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessEntityTableDataHeader.bigd,8,7cd9db219397206ed45194c10bd6957159615dacf2422f877fd7849b25da6df6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessRewardEntityTableData.bigd,744,af824cd65d8885624275730d5c9caa4188ac6db4ca0885aff7909d251c8f1c7a,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessRewardEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearBlessRewardEntityTableDataHeader.bigd,138,350ac30a44f80d3ca48c06a3c7b86d621be59974c660f16392f206367b15d8c6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearBlessRewardEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalGiftEntityTableData.bigd,1288,162276450beba4eae2c800e338c1005812363d3a10bfd2b1b813b97fe5d0649b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalGiftEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalGiftEntityTableDataHeader.bigd,70,72226bdb2433fb8140b00eb562e9a9eec1c61756a119b7035e4bfd35fa8ffc72,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalGiftEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalPassEntityTableData.bigd,3080,0c5a5d355aa02a4a50cb046e42fc3f5d0c7ae0fb7cd73a2b1d3c36766d9354cf,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalPassEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalPassEntityTableDataHeader.bigd,281,54d9abe932767e71d062d34365327138475f8522896cd0e0172d9eb6251cf284,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalPassEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalPassSetEntityTableData.bigd,60,750cbaaad5e736193e001c6be8ccdb7e51b3f7fb840636b62363803988deb629,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalPassSetEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalPassSetEntityTableDataHeader.bigd,8,e6383af6e39e4899ffda59324f076fef11bc0804d5533a7ff7bbface046f25f9,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalPassSetEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalTaskEntityTableData.bigd,8696,788f5f73a088591a3039a8d5c668f77fb9e909e0ce6044efef46a3e370f07002,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalTaskEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalTaskEntityTableDataHeader.bigd,707,cc60344922006d68907450ac653fbabf2a7a01365f80cf9e25eab68a15440cc6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalTaskEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalTaskSetEntityTableData.bigd,72,f37751d2ca5d8833a05a3a4df4e0124df754395a5e5e51946cac19d677e98e8f,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalTaskSetEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFestivalTaskSetEntityTableDataHeader.bigd,8,b2d09804a7c1fa691bb185e95754751362f622635655c9a4710cd895f599fd20,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFestivalTaskSetEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksDailyLoginEntityTableData.bigd,1196,bb883e50b0565f457d1eabda7fd41470680067233f8bbdc628c63a9463386496,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksDailyLoginEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksDailyLoginEntityTableDataHeader.bigd,293,4e3d66c08ed994eaef3c97d52066f20198d53a7d0bbe7f1b2e15ef84992856f2,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksDailyLoginEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksEggJackPotEntityTableData.bigd,640,a6c77c9fe921dcca206ddc14c122ef8391fbfa8a95b46d6be22da5bab949e1b1,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksEggJackPotEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksEggJackPotEntityTableDataHeader.bigd,109,bd847be9fccbd06e1c05d9ac6556aca5fe4f43e1f14085480e4fd1fa86e30442,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksEggJackPotEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksEntityTableData.bigd,184,85485880e3ff336bb0e3d186f56aa3ca22b02a4a080c09b1da59a11df78b7818,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksEntityTableDataHeader.bigd,9,ce4d782bec741de17cba23cce2d6d2188d966a9fed6d7a040e74de1ae02a0c16,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksGiftEntityTableData.bigd,512,4d27a2afe6ae2dfbf3fb51c6742628692302dc08e1827ed751a70f89fa8b729b,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksGiftEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksGiftEntityTableDataHeader.bigd,52,48aa7b98116630c2cf02d0516b2eea790574d0c955de57f99e7e0f9b14fc52ff,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksGiftEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksShopEntityTableData.bigd,88,5ddf8fecda5b878696d8990f9c5acb19e3ea6646ab9b1520c092f41242f9d2a6,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksShopEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksShopEntityTableDataHeader.bigd,8,454c0be975fe0e7d1e55a82d466b31f465e6b615e44a7dfe5c2bfb57cf0b2f60,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksShopEntityTableDataHeader.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksTreasureChestEntityTableData.bigd,1216,32a5b716e2656c31cebc98946c15bbe3dc14df59758ec21ca06ca717bd248de9,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksTreasureChestEntityTableData.bigd,
com.girlwars.kr,files/download/config/activity/DTNewYearFireworksTreasureChestEntityTableDataHeader.bigd,151,3d518bc3ba7052f0cbb290a67220451f7e5d0f28e972f4e6f0b92c6ee1cb12bf,covered_as_latest_winner,C:\Users\godho\Downloads\girlswar\girlswar_merged_extracted\merged_content\AssetBundles\download\config\activity\DTNewYearFireworksTreasureChestEntityTableDataHeader.bigd,
