evidence_kind,target,hierarchy_path,path_id,game_object_id,game_object_name,active_self,active_chain,component_path_id,sprite_name,sprite_status,color_a,asset_path,source_path,bundle,line,excerpt,reason
prefab_node,bg_dot,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/leftbannerNode(-5279177717507701307)/huodong3(-6610370912035301878)/bg_dot(-1194828430047836114),-1194828430047836114,7117589040332254740,bg_dot,True,True,-3275596223363574347,BG_huadongyemian,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_3763899259279859054_BG_huadongyemian.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/3763899259279859054_BG_huadongyemian.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_1(-6740709153023445455)/spine_root(-1184865902414558271),-1184865902414558271,506011348557948751,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_5(-2413171715124479122)/spine_root(-1178992558546457107),-1178992558546457107,-6367040989443429769,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_renwu(4819180499987017672)/im_bg(-1141861290639510320),-1141861290639510320,-7757484136201243341,im_bg,True,True,2829888510017228137,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_set1,UI_GeneralSettings(4044201570421834451)/pop_Content(6829782875098776486)/p_wanfa(4522654051267591035)/Scroll View(3619342019340406236)/Viewport(3507754679692268098)/Content(-2652013264264088857)/set1(-2149548448323085347)/bg_set1(-1123969848294044018),-1123969848294044018,2628580758217919458,bg_set1,True,False,-5292829937797700829,BG_shuzhi,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_8289117381427851916_BG_shuzhi.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/8289117381427851916_BG_shuzhi.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_shangdian(66722844441448537)/im_bg(-888422605382737627),-888422605382737627,1138551300693891805,im_bg,True,True,8430800613268631759,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_time,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/huodong3(-5155750984123387295)/Viewport(4633266571554794787)/Content(-2821957406048891241)/btn_huodong3(1647537258896707193)/bg_time(-754352213292762594),-754352213292762594,8309887573733460621,bg_time,True,True,6508136566657754324,T_liaotianjiaobiao,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_605723705451505549_T_liaotianjiaobiao.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/605723705451505549_T_liaotianjiaobiao.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_shiyongzhong,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/bg_diban(-7910900462363106885)/zongxiang(-6923339611916587718)/Viewport(-5701156401099451883)/Content(570439501178649495)/bg_diban1(658729594042069867)/root(3519745803146819771)/bg_shiyongzhong(-681438394111906783),-681438394111906783,3029894989029563512,bg_shiyongzhong,True,False,-1059728901715452763,BG_shiyongzhong,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-4002666216693832454_BG_shiyongzhong.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-4002666216693832454_BG_shiyongzhong.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi2(-4980703830405901743)/bg_ditu(-656684360294423927),-656684360294423927,-9039795633778057701,bg_ditu,True,True,-1582874718187819311,BG_qipao,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_shangdian_bg,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/funcsBtnOpt(-957505502039124638)/im_shangdian_bg(-533374888481352699),-533374888481352699,8537989947079013552,im_shangdian_bg,False,False,-6157292698900690590,zhuye_btn_di,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-4321217211312616168_zhuye_btn_di.png,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-4321217211312616168_zhuye_btn_di.png,download/artsources/uispriteres/uimaininterface2.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi4(-4470345053676073869)/text_tmp_message(7556512857981829368)/bg_ditu(-485274084261308003),-485274084261308003,531713984088897753,bg_ditu,True,True,6931092071203405098,BG_qipao,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_set2,UI_VolumeSet(-2676247903786434401)/pop_Content(-9167957265922100291)/p_set_volume(-7439923719705402882)/set3(7623157899672648906)/bg_set2(-358458079369523207),-358458079369523207,-2967200226901065137,bg_set2,True,True,-4066848200426995856,BG_shuzhi,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_8289117381427851916_BG_shuzhi.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/8289117381427851916_BG_shuzhi.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,UI_touchSpine,UI_MainInterface_old(2475216337245998118)/UI_touchSpine(-318661959714136002),-318661959714136002,3101055438495186894,UI_touchSpine,True,True,3767434549272607040,,empty_sprite_ref,0.0,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_1(-5881528278310961717)/spine_root(-310901400336723787),-310901400336723787,2782141785606473805,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/jiarutishi5(5225630095779050606)/text_tmp_message2(-2946786892596821035)/bg_ditu(-287546040703737316),-287546040703737316,-902219009874704804,bg_ditu,True,True,-7731417907058043123,BG_qipao,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_8(3167836818120550198)/spine_root(-246555675932476478),-246555675932476478,-7873569016552220514,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_name,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/liaotian(5395517689795111462)/Viewport(-5811453999897481428)/Content(-2026137088678169135)/lucky(-4601653044190392980)/text_youjian(-6159838743765966061)/bg_name(-195780120643055117),-195780120643055117,8940009674820192755,bg_name,False,False,-3143727900474361853,UI_liaotian_xitongtiao2,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uiliaotian/fid42_-2512321741831424404_UI_liaotian_xitongtiao2.png,extracted/unity/bundles/b_07e85c1d3bd411ee/images/S/-2512321741831424404_UI_liaotian_xitongtiao2.png,download/artsources/uispriteres/uiliaotian.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168),-143968277265638168,4492213896415149202,im_bg,True,True,-5255930255328118921,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_mohuzhezhao,UI_connecting(-1681385817191094343)/bg_mohuzhezhao(-127326655122352946),-127326655122352946,-8956828129299704961,bg_mohuzhezhao,True,True,-1252853103875568119,,empty_sprite_ref,0.47058823704719543,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_mohuzhezhao,UI_xuanzebeijing(379602402153493775)/bg_mohuzhezhao(83752980667718644),83752980667718644,6023872894528055591,bg_mohuzhezhao,True,True,7858396870185279214,,empty_sprite_ref,0.47058823704719543,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg,UI_MainInterface(5568884429252053541)/middle(8271973229136916334)/quest_complete_tips(-446161932420973447)/offset(-6271443050491163698)/bg(99338516155790750),99338516155790750,-8941736887647107992,bg,True,False,-8423527114507180604,renwutishidizi,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-6260708255479593176_renwutishidizi.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-6260708255479593176_renwutishidizi.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_17(-1732933284312421217)/im_bg(188373920944577694),188373920944577694,-8781158340890982579,im_bg,True,True,-6103813012178160934,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_8(3167836818120550198)/im_bg(200035804364674046),200035804364674046,6383004347225195486,im_bg,True,True,6943501880376798382,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,img_bg,UI_RoleLordShow(-6509141362747830702)/right(-3243088453989950946)/img_bg(242355671443798336),242355671443798336,747809856901081716,img_bg,True,True,-959109504183492540,BG_shuzhi-2,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-5685830243272627830_BG_shuzhi-2.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-5685830243272627830_BG_shuzhi-2.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_4(7836085562230756963)/im_bg(412788869340406666),412788869340406666,-525836409913160950,im_bg,True,True,-2323750260085667265,BG_wave,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_3767306702705834126_BG_wave.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/3767306702705834126_BG_wave.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_diban1,UI_ImageSet(-6262488668089833764)/pop_Content(-4834805657457863474)/p1(-1890420827167776995)/bg_diban(-7910900462363106885)/zongxiang(-6923339611916587718)/Viewport(-5701156401099451883)/Content(570439501178649495)/bg_diban1(658729594042069867),658729594042069867,3245551285850281339,bg_diban1,True,False,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_dibu,UI_ImageSet(-6262488668089833764)/bg_dibu(686071921057825229),686071921057825229,-683953908182207873,bg_dibu,True,True,8954328901799208969,,empty_sprite_ref,0.47843137383461,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_10(-2168972876104337494)/im_bg(718290780423784289),718290780423784289,-1948854012402105917,im_bg,True,True,-6590017952421852411,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,UI_touchSpine,UI_MainInterface(5568884429252053541)/UI_touchSpine(718716608411067892),718716608411067892,-1874286104444283317,UI_touchSpine,True,True,5349096810287139907,,empty_sprite_ref,0.0,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_dibu,UI_connecting(-1681385817191094343)/bg_dibu(736205352004467154),736205352004467154,-6878778615376053674,bg_dibu,True,True,-6778904248715123419,,empty_sprite_ref,0.47843137383461,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_13(-417605672092456394)/spine_root(743082092236451927),743082092236451927,-930705549152892516,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bgBtn,UI_zhanghaoyinji(3502163946692262363)/bgBtn(751797324961121760),751797324961121760,-3987844739440390922,bgBtn,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_dibu,UI_ConversionCode(-4298348190692526384)/bg_dibu(927098914879073409),927098914879073409,-3388059317278735706,bg_dibu,True,True,1926520018330062965,,empty_sprite_ref,0.47843137383461,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_18(6343944122542663963)/im_bg(1009157516549925944),1009157516549925944,-4533368459192300147,im_bg,True,True,-1121613975574473454,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_7(-6545293350130081106)/im_bg(1091771322465803425),1091771322465803425,-8977503048683810670,im_bg,True,True,1242489949724966529,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_17(-1732933284312421217)/spine_root(1132500508596268684),1132500508596268684,3476448613993201628,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_5(-1716593492458519915)/im_bg(1258230208555542797),1258230208555542797,-6797544053280502647,im_bg,True,True,901516929231045914,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_dengji,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_dengji(1290514921625872565),1290514921625872565,6543730125660042134,bg_dengji,True,True,-6070128847888836679,BG_shuzhi,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_8289117381427851916_BG_shuzhi.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/8289117381427851916_BG_shuzhi.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_11(989367443082764204)/im_bg(1454294212047066029),1454294212047066029,-6926428304307769450,im_bg,True,True,-4125571368445838787,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/bg_ditu2(-5126794878977765278)/btn_lingqu(-175497443425033689)/bg(1474534883821578988),1474534883821578988,-1391418151371263437,bg,True,False,-6062502802467956486,btn_zylingqu,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_6773407288378370059_btn_zylingqu.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/6773407288378370059_btn_zylingqu.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_id,UI_SystemSettings(-6416344286478723216)/pop_Content(3777259328428099603)/right(-6540325579233224673)/bg_id(1537696029089939140),1537696029089939140,-3009231898245012876,bg_id,True,True,-2041878281531392060,BG_shuzhi,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_8289117381427851916_BG_shuzhi.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/8289117381427851916_BG_shuzhi.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/bg_juese(8924767933396413025)/im_bg(1541906479260934459),1541906479260934459,-5337793335597221878,im_bg,True,True,-2689306520575408111,zhuye_name,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_-3144903747913858528_zhuye_name.png,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/-3144903747913858528_zhuye_name.png,download/artsources/uispriteres/uimaininterface2.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_man,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/toggle3(-4736401653624300807)/spine_man(1596151747188067786),1596151747188067786,4038255204458984157,spine_man,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu1,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/node_renwu(-4328360473624011333)/im_bg(-143968277265638168)/btn_renwu(-6395848881054912128)/bg_ditu1(1865273364843733823),1865273364843733823,-9062654595813077966,bg_ditu1,False,False,3414941272068384365,UI_shilian_diban2,ready,1.0,Assets/RestoredSprites/maininterface/download_commonprefabsandres_uiframe_uiframe_1/fid34_-386543847492548881_UI_shilian_diban2.png,extracted/unity/manual_sprite_reextract/maininterface/download_commonprefabsandres_uiframe_uiframe_1/-386543847492548881_UI_shilian_diban2.png,download/commonprefabsandres/uiframe/uiframe_1.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface_old(2475216337245998118)/right(-7547578691690053275)/node_act_btn(-2702129779362243929)/btn_act_16(-4607820658579468155)/im_bg(1868594254142457392),1868594254142457392,3451608315544434598,im_bg,True,True,-7608631850361394443,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bgBtn,UI_GeneralSettings(4044201570421834451)/bgBtn(1927859477424293658),1927859477424293658,-8584226023242055104,bgBtn,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_xiaoshou,UI_Dock_old(-1887796705374699072)/middle(-7087069537894659442)/gongnengrukou(650829351987065143)/bg_gongneng(9191119088002143782)/toogles(4991760527043193651)/toggle4(8323302097355927964)/spine_xiaoshou(1940689361009882882),1940689361009882882,2619564695670884817,spine_xiaoshou,False,False,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_bottom(-4278720413118513639)/jiarutishi4(-2932508688960113521)/text_tmp_message(619720824212068006)/bg_ditu(2147049669016273877),2147049669016273877,1186642317300914569,bg_ditu,True,False,-2614995604137759167,BG_qipao,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface/fid3_-3583236969578776251_BG_qipao.png,extracted/unity/bundles/b_3c369578efb6ef62/images/S/-3583236969578776251_BG_qipao.png,download/artsources/uispriteres/uimaininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_mohuzhezhao,UI_AccountTransfer(-8605903632453188793)/bg_mohuzhezhao(2151198006103336317),2151198006103336317,-4359008946934700625,bg_mohuzhezhao,True,True,-6500116191228811613,,empty_sprite_ref,0.47058823704719543,,,,,,prefab hierarchy/image state relevant to current black capture
prefab_node,spine_root,UI_MainInterface(5568884429252053541)/left(-7709903567246479490)/left_node_face_btn(1861898826191704551)/btn_face_item_2(6121557205818703146)/spine_root(2181575587681317174),2181575587681317174,3730964381673004163,spine_root,True,True,,,,,,,download/ui/uiprefabandres/maininterface.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_middle(9056630568254389742)/UI_Main_wanfa_item_2(-3930377403474185176)/im_bg(2337463915861829486),2337463915861829486,8666480542967982485,im_bg,False,False,-9222968706698306483,BG_wave,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_3767306702705834126_BG_wave.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/3767306702705834126_BG_wave.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_kaiguan,UI_GeneralSettings(4044201570421834451)/pop_Content(6829782875098776486)/p_yiban(1274211796426999047)/set4(-4280930804839743456)/bg_kaiguan(2367580959756604036),2367580959756604036,6616712291579628264,bg_kaiguan,True,True,8622213877330068711,BG_kaiguan,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uibutton/fid8_430237908708297658_BG_kaiguan.png,extracted/unity/bundles/b_db2d3e832d286f31/images/S/430237908708297658_BG_kaiguan.png,download/artsources/uispriteres/uibutton.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,bg_ditu1,UI_MainInterface_old(2475216337245998118)/left(8354406432209300530)/node_renwu(4819180499987017672)/btn_renwu(-8867955425087948189)/bg_ditu1(2367876014968496357),2367876014968496357,-7412583044409318286,bg_ditu1,True,True,6061472263898334335,UI_shilian_diban2,ready,1.0,Assets/RestoredSprites/maininterface/download_commonprefabsandres_uiframe_uiframe_1/fid34_-386543847492548881_UI_shilian_diban2.png,extracted/unity/manual_sprite_reextract/maininterface/download_commonprefabsandres_uiframe_uiframe_1/-386543847492548881_UI_shilian_diban2.png,download/commonprefabsandres/uiframe/uiframe_1.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,im_bg,UI_MainInterface(5568884429252053541)/right(6922878451781464554)/node_act_btn(-6697018699563164382)/btn_act_1(-6740709153023445455)/im_bg(2394787349180755192),2394787349180755192,-8429245019949955717,im_bg,True,True,-1587371834968192790,mainpage_BTN_bg,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uicommonother/fid1_-1182126779076344239_mainpage_BTN_bg.png,extracted/unity/bundles/b_e9b9d84959e15638/images/S/-1182126779076344239_mainpage_BTN_bg.png,download/artsources/uispriteres/uicommonother.assetbundle,,,prefab hierarchy/image state relevant to current black capture
prefab_node,warn_bg,UI_MainInterface(5568884429252053541)/warn_grid(-4903014397176617737)/warn_item4(-6649878441281131757)/warn_bg(2415467548235567444),2415467548235567444,-3195090019076860099,warn_bg,True,False,-4191646104612532123,tixing_ui_di,ready,1.0,Assets/RestoredSprites/maininterface/download_artsources_uispriteres_uimaininterface2/fid11_469540964723321015_tixing_ui_di.png,extracted/unity/bundles/b_3d571cf9b531ccfb/images/S/469540964723321015_tixing_ui_di.png,download/artsources/uispriteres/uimaininterface2.assetbundle,,,prefab hierarchy/image state relevant to current black capture
