class_name,method_name,rva_hex,address_hex,offset_hex,mnemonic,op_str
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341018,0x1341018,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134101C,0x134101C,bl,#0xedce44
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341020,0x1341020,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341024,0x1341024,mov,"x1, x20"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341028,0x1341028,mov,"w2, w19"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134102C,0x134102C,ldp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341030,0x1341030,ldp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341034,0x1341034,mov,"x3, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341038,0x1341038,ldp,"x22, x21, [sp], #0x30"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134103C,0x134103C,b,#0xac415c
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341040,0x1341040,adrp,"x22, #0x302c000"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341044,0x1341044,ldr,"x22, [x22, #0x6b0]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341048,0x1341048,ldr,"x21, [x20, #0x20]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134104C,0x134104C,ldr,"x0, [x22]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341050,0x1341050,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341054,0x1341054,tbz,"w8, #1, #0x1341064"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341058,0x1341058,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134105C,0x134105C,cbnz,"w8, #0x1341064"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341060,0x1341060,bl,#0xa60070
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341064,0x1341064,mov,"x0, x21"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341068,0x1341068,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134106C,0x134106C,mov,"x2, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341070,0x1341070,bl,#0x167cfa4
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341074,0x1341074,tbz,"w0, #0, #0x1341098"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341078,0x1341078,ldr,"x8, [x20, #0x20]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134107C,0x134107C,cbz,"x8, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341080,0x1341080,ldr,"x0, [x8, #0x40]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341084,0x1341084,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341088,0x1341088,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134108C,0x134108C,bl,#0x23f9488
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341090,0x1341090,mov,"w21, w0"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341094,0x1341094,b,#0x134109c
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341098,0x1341098,mov,"w21, wzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134109C,0x134109C,ldr,"x0, [x22]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410A0,0x13410A0,ldr,"x22, [x20, #0x28]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410A4,0x13410A4,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410A8,0x13410A8,tbz,"w8, #1, #0x13410b8"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410AC,0x13410AC,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410B0,0x13410B0,cbnz,"w8, #0x13410b8"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410B4,0x13410B4,bl,#0xa60070
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410B8,0x13410B8,mov,"x0, x22"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410BC,0x13410BC,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410C0,0x13410C0,mov,"x2, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410C4,0x13410C4,bl,#0x167cfa4
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410C8,0x13410C8,tbz,"w0, #0, #0x13410e0"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410CC,0x13410CC,ldr,"x0, [x20, #0x28]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410D0,0x13410D0,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410D4,0x13410D4,add,"w1, w21, w19"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410D8,0x13410D8,mov,"x2, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410DC,0x13410DC,bl,#0x23f94c8
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410E0,0x13410E0,mov,"x0, x20"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410E4,0x13410E4,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410E8,0x13410E8,bl,#0x1323844
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410EC,0x13410EC,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410F0,0x13410F0,adrp,"x8, #0x2fe1000"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410F4,0x13410F4,ldr,"x8, [x8, #0x520]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410F8,0x13410F8,mov,"w1, #1"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13410FC,0x13410FC,ldr,"x2, [x8]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341100,0x1341100,bl,#0xcb9514
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341104,0x1341104,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341108,0x1341108,ldr,"w8, [x0, #0x18]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134110C,0x134110C,mov,"x20, x0"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341110,0x1341110,cmp,"w8, #1"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341114,0x1341114,b.lt,#0x1341150
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341118,0x1341118,mov,"w22, wzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134111C,0x134111C,add,"w19, w21, w19"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341120,0x1341120,cmp,"w22, w8"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341124,0x1341124,b.hs,#0x1341164
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341128,0x1341128,add,"x8, x20, w22, sxtw #3"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134112C,0x134112C,ldr,"x0, [x8, #0x20]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341130,0x1341130,cbz,"x0, #0x1341160"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341134,0x1341134,mov,"w1, w19"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341138,0x1341138,mov,"x2, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134113C,0x134113C,bl,#0x12b2db4
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341140,0x1341140,ldr,"w8, [x20, #0x18]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341144,0x1341144,add,"w22, w22, #1"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341148,0x1341148,cmp,"w22, w8"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134114C,0x134114C,b.lt,#0x1341120
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341150,0x1341150,ldp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341154,0x1341154,ldp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341158,0x1341158,ldp,"x22, x21, [sp], #0x30"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134115C,0x134115C,ret,
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341160,0x1341160,bl,#0xa60094
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341164,0x1341164,bl,#0xa600c0
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341168,0x1341168,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134116C,0x134116C,bl,#0xa60060
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341170,0x1341170,stp,"x20, x19, [sp, #-0x20]!"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341174,0x1341174,stp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341178,0x1341178,add,"x29, sp, #0x10"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134117C,0x134117C,mov,"w19, w1"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341180,0x1341180,mov,"x20, x0"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341184,0x1341184,mov,"w0, #0x189f"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341188,0x1341188,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134118C,0x134118C,bl,#0xedcd74
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341190,0x1341190,tbz,"w0, #0, #0x13411bc"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341194,0x1341194,mov,"w0, #0x189f"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x1341198,0x1341198,mov,"x1, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x134119C,0x134119C,bl,#0xedce44
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411A0,0x13411A0,cbz,"x0, #0x13411d0"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411A4,0x13411A4,ldp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411A8,0x13411A8,mov,"x1, x20"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411AC,0x13411AC,mov,"w2, w19"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411B0,0x13411B0,mov,"x3, xzr"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411B4,0x13411B4,ldp,"x20, x19, [sp], #0x20"
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411B8,0x13411B8,b,#0xac415c
YouYouCanvasHelper,ResetDepth,0x1340FC0,0x13411BC,0x13411BC,str,"w19, [x20, #0x18]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F60,0x1340F60,stp,"x20, x19, [sp, #-0x20]!"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F64,0x1340F64,stp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F68,0x1340F68,add,"x29, sp, #0x10"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F6C,0x1340F6C,mov,"w19, w1"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F70,0x1340F70,mov,"x20, x0"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F74,0x1340F74,mov,"w0, #0x189a"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F78,0x1340F78,mov,"x1, xzr"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F7C,0x1340F7C,bl,#0xedcd74
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F80,0x1340F80,tbz,"w0, #0, #0x1340fac"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F84,0x1340F84,mov,"w0, #0x189a"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F88,0x1340F88,mov,"x1, xzr"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F8C,0x1340F8C,bl,#0xedce44
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F90,0x1340F90,cbz,"x0, #0x1340fbc"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F94,0x1340F94,ldp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F98,0x1340F98,mov,"x1, x20"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340F9C,0x1340F9C,mov,"w2, w19"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FA0,0x1340FA0,mov,"x3, xzr"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FA4,0x1340FA4,ldp,"x20, x19, [sp], #0x20"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FA8,0x1340FA8,b,#0xac415c
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FAC,0x1340FAC,ldp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FB0,0x1340FB0,mov,"x0, x20"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FB4,0x1340FB4,ldp,"x20, x19, [sp], #0x20"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FB8,0x1340FB8,b,#0x13408dc
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FBC,0x1340FBC,bl,#0xa60094
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FC0,0x1340FC0,stp,"x22, x21, [sp, #-0x30]!"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FC4,0x1340FC4,stp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FC8,0x1340FC8,stp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FCC,0x1340FCC,add,"x29, sp, #0x20"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FD0,0x1340FD0,adrp,"x21, #0x31fb000"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FD4,0x1340FD4,ldrb,"w8, [x21, #0xbe4]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FD8,0x1340FD8,mov,"w19, w1"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FDC,0x1340FDC,mov,"x20, x0"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FE0,0x1340FE0,tbnz,"w8, #0, #0x1341004"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FE4,0x1340FE4,adrp,"x0, #0x2fe1000"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FE8,0x1340FE8,ldr,"x0, [x0, #0x520]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FEC,0x1340FEC,bl,#0xa5ffc0
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FF0,0x1340FF0,adrp,"x0, #0x302c000"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FF4,0x1340FF4,ldr,"x0, [x0, #0x6b0]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FF8,0x1340FF8,bl,#0xa5ffc0
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1340FFC,0x1340FFC,mov,"w8, #1"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341000,0x1341000,strb,"w8, [x21, #0xbe4]"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341004,0x1341004,mov,"w0, #0x144e"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341008,0x1341008,mov,"x1, xzr"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x134100C,0x134100C,bl,#0xedcd74
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341010,0x1341010,tbz,"w0, #0, #0x1341040"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341014,0x1341014,mov,"w0, #0x144e"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x1341018,0x1341018,mov,"x1, xzr"
YouYouCanvasHelper,OnDepthChanged,0x1340F60,0x134101C,0x134101C,bl,#0xedce44
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BA4,0xFE1BA4,str,"x21, [sp, #-0x30]!"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BA8,0xFE1BA8,stp,"x20, x19, [sp, #0x10]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BAC,0xFE1BAC,stp,"x29, x30, [sp, #0x20]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BB0,0xFE1BB0,add,"x29, sp, #0x20"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BB4,0xFE1BB4,mov,"x19, x1"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BB8,0xFE1BB8,mov,"x21, x0"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BBC,0xFE1BBC,mov,"w0, #0x12ac"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BC0,0xFE1BC0,mov,"x1, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BC4,0xFE1BC4,mov,"w20, w2"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BC8,0xFE1BC8,bl,#0xedcd74
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BCC,0xFE1BCC,tbz,"w0, #0, #0xfe1c00"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BD0,0xFE1BD0,mov,"w0, #0x12ac"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BD4,0xFE1BD4,mov,"x1, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BD8,0xFE1BD8,bl,#0xedce44
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BDC,0xFE1BDC,cbz,"x0, #0xfe1c24"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BE0,0xFE1BE0,and,"w3, w20, #1"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BE4,0xFE1BE4,mov,"x2, x19"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BE8,0xFE1BE8,ldp,"x29, x30, [sp, #0x20]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BEC,0xFE1BEC,ldp,"x20, x19, [sp, #0x10]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BF0,0xFE1BF0,mov,"x1, x21"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BF4,0xFE1BF4,mov,"x4, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BF8,0xFE1BF8,ldr,"x21, [sp], #0x30"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1BFC,0xFE1BFC,b,#0xaf5844
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C00,0xFE1C00,ldr,"x0, [x21, #0x20]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C04,0xFE1C04,cbz,"x0, #0xfe1c24"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C08,0xFE1C08,and,"w2, w20, #1"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C0C,0xFE1C0C,mov,"x1, x19"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C10,0xFE1C10,ldp,"x29, x30, [sp, #0x20]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C14,0xFE1C14,ldp,"x20, x19, [sp, #0x10]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C18,0xFE1C18,mov,"x3, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C1C,0xFE1C1C,ldr,"x21, [sp], #0x30"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C20,0xFE1C20,b,#0xdcac7c
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C24,0xFE1C24,bl,#0xa60094
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C28,0xFE1C28,str,"x19, [sp, #-0x20]!"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C2C,0xFE1C2C,stp,"x29, x30, [sp, #0x10]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C30,0xFE1C30,add,"x29, sp, #0x10"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C34,0xFE1C34,mov,"x19, x0"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C38,0xFE1C38,mov,"w0, #0x12b3"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C3C,0xFE1C3C,mov,"x1, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C40,0xFE1C40,bl,#0xedcd74
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C44,0xFE1C44,tbz,"w0, #0, #0xfe1c6c"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C48,0xFE1C48,mov,"w0, #0x12b3"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C4C,0xFE1C4C,mov,"x1, xzr"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C50,0xFE1C50,bl,#0xedce44
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C54,0xFE1C54,cbz,"x0, #0xfe1c84"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C58,0xFE1C58,ldp,"x29, x30, [sp, #0x10]"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C5C,0xFE1C5C,mov,"x1, x19"
YouYouUIManager,SetSortingOrder,0xFE1BA4,0xFE1C60,0xFE1C60,mov,"x2, xzr"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC7C,0xDCAC7C,sub,"sp, sp, #0x40"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC80,0xDCAC80,stp,"x22, x21, [sp, #0x10]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC84,0xDCAC84,stp,"x20, x19, [sp, #0x20]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC88,0xDCAC88,stp,"x29, x30, [sp, #0x30]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC8C,0xDCAC8C,add,"x29, sp, #0x30"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC90,0xDCAC90,adrp,"x22, #0x31f7000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC94,0xDCAC94,ldrb,"w8, [x22, #0xffc]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC98,0xDCAC98,mov,"w21, w2"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAC9C,0xDCAC9C,mov,"x19, x1"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACA0,0xDCACA0,mov,"x20, x0"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACA4,0xDCACA4,tbnz,"w8, #0, #0xdcace0"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACA8,0xDCACA8,adrp,"x0, #0x303a000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACAC,0xDCACAC,ldr,"x0, [x0, #0x6d8]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACB0,0xDCACB0,bl,#0xa5ffc0
UILayer,SetSortingOrder,0xDCAC7C,0xDCACB4,0xDCACB4,adrp,"x0, #0x300a000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACB8,0xDCACB8,ldr,"x0, [x0, #0x8e0]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACBC,0xDCACBC,bl,#0xa5ffc0
UILayer,SetSortingOrder,0xDCAC7C,0xDCACC0,0xDCACC0,adrp,"x0, #0x2ffd000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACC4,0xDCACC4,ldr,"x0, [x0, #0x6c0]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACC8,0xDCACC8,bl,#0xa5ffc0
UILayer,SetSortingOrder,0xDCAC7C,0xDCACCC,0xDCACCC,adrp,"x0, #0x302c000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACD0,0xDCACD0,ldr,"x0, [x0, #0x6b0]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACD4,0xDCACD4,bl,#0xa5ffc0
UILayer,SetSortingOrder,0xDCAC7C,0xDCACD8,0xDCACD8,mov,"w8, #1"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACDC,0xDCACDC,strb,"w8, [x22, #0xffc]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACE0,0xDCACE0,mov,"w0, #0x12ad"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACE4,0xDCACE4,mov,"x1, xzr"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACE8,0xDCACE8,strh,"wzr, [sp, #0xc]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACEC,0xDCACEC,bl,#0xedcd74
UILayer,SetSortingOrder,0xDCAC7C,0xDCACF0,0xDCACF0,tbz,"w0, #0, #0xdcad1c"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACF4,0xDCACF4,mov,"w0, #0x12ad"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACF8,0xDCACF8,mov,"x1, xzr"
UILayer,SetSortingOrder,0xDCAC7C,0xDCACFC,0xDCACFC,bl,#0xedce44
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD00,0xDCAD00,cbz,"x0, #0xdcaeb4"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD04,0xDCAD04,and,"w3, w21, #1"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD08,0xDCAD08,mov,"x1, x20"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD0C,0xDCAD0C,mov,"x2, x19"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD10,0xDCAD10,mov,"x4, xzr"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD14,0xDCAD14,bl,#0xaf5844
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD18,0xDCAD18,b,#0xdcae58
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD1C,0xDCAD1C,strh,"wzr, [sp, #0xc]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD20,0xDCAD20,cbz,"x19, #0xdcaeb4"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD24,0xDCAD24,ldr,"x0, [x20, #0x10]"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD28,0xDCAD28,cbz,"x0, #0xdcaeb4"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD2C,0xDCAD2C,adrp,"x8, #0x303a000"
UILayer,SetSortingOrder,0xDCAC7C,0xDCAD30,0xDCAD30,ldr,"x8, [x8, #0x6d8]"
