"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_1__-5881528278310961717","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717","True","True","0","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-100,0","100,100","100,100","1,1,1","-100,0,0","0,0,0","True","1416.748,493.044,1549.035,568.636","1416.748","493.044","1549.035","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-6097719900192407483","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/btn_act__-6097719900192407483","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","1429.977,500.603,1535.807,561.077","1429.977","500.603","1535.807","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-2624994378140843125","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_bg__-2624994378140843125","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","1435.863,503.627,1529.92,558.053","1435.863","503.627","1529.92","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__7135931620456019494","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","1499.427,541.272,1535.145,561.682","1499.427","541.272","1535.145","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__2672235313867768","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/RedDot__2672235313867768","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1502.999,543.313,1531.573,559.641","1502.999","543.313","1531.573","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__1505947705680051675","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/RedDot__2672235313867768/SkeletonGraphic (hongdian01)__1505947705680051675","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1499.295,541.801,1534.219,561.153","1499.295","541.801","1534.219","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__94745661033692816","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/im_qipao1__7135931620456019494/text_num__94745661033692816","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","1490.829,540.138,1543.744,562.816","1490.829","540.138","1543.744","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__6627386512671872781","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/root_red_fix__6627386512671872781","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","1451.142,512.698,1583.43,588.291","1451.142","512.698","1583.43","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-4681498205391840029","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/root_red_fix__6627386512671872781/root_red_special__-4681498205391840029","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","1451.142,512.698,1583.43,588.291","1451.142","512.698","1583.43","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__-310901400336723787","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/spine_root__-310901400336723787","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","1423.362,496.823,1542.421,564.857","1423.362","496.823","1542.421","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__6739934036309755628__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_1__-5881528278310961717/txt_act_name__6739934036309755628__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","1423.362,498.331,1542.421,508.922","1423.362","498.331","1542.421","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_2__3285201882750613537","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537","True","True","1","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","1549.035,493.044,1681.323,568.636","1549.035","493.044","1681.323","568.636","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-3483455303466536654","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/btn_act__-3483455303466536654","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","1562.264,500.603,1668.094,561.077","1562.264","500.603","1668.094","561.077","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-2314677556147319868","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_bg__-2314677556147319868","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","1568.151,503.627,1662.207,558.053","1568.151","503.627","1662.207","558.053","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__3484101692991022469","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","1631.715,541.272,1667.433,561.682","1631.715","541.272","1667.433","561.682","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__6241679458656989253","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/RedDot__6241679458656989253","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1635.287,543.313,1663.861,559.641","1635.287","543.313","1663.861","559.641","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__3782630541227916906","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/RedDot__6241679458656989253/SkeletonGraphic (hongdian01)__3782630541227916906","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1631.583,541.801,1666.507,561.153","1631.583","541.801","1666.507","561.153","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__-4958620652890888395","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/im_qipao1__3484101692991022469/text_num__-4958620652890888395","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","1623.116,540.138,1676.031,562.816","1623.116","540.138","1676.031","562.816","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__-4403470344577452324","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/root_red_fix__-4403470344577452324","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","1583.43,512.698,1715.718,588.291","1583.43","512.698","1715.718","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-3591970203558225823","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/root_red_fix__-4403470344577452324/root_red_special__-3591970203558225823","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","1583.43,512.698,1715.718,588.291","1583.43","512.698","1715.718","588.291","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__-1776113830523070622","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/spine_root__-1776113830523070622","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","1555.65,496.823,1674.708,564.857","1555.65","496.823","1674.708","564.857","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__6794027644895801678__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_2__3285201882750613537/txt_act_name__6794027644895801678__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","1555.65,498.331,1674.708,508.922","1555.65","498.331","1674.708","508.922","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_3__-5404255600438024217","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217","True","True","2","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,-90","100,100","100,100","1,1,1","0,-90,0","0,0,0","True","1549.035,425.01,1681.323,500.603","1549.035","425.01","1681.323","500.603","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__5031178314584889840","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/btn_act__5031178314584889840","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","1562.264,432.569,1668.094,493.044","1562.264","432.569","1668.094","493.044","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-6185002834727713790","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_bg__-6185002834727713790","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","1568.151,435.593,1662.207,490.02","1568.151","435.593","1662.207","490.02","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__-6440835834038389165","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","1631.715,473.238,1667.433,493.648","1631.715","473.238","1667.433","493.648","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__-7290524249685182716","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/RedDot__-7290524249685182716","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1635.287,475.279,1663.861,491.607","1635.287","475.279","1663.861","491.607","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__344894431592020488","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/RedDot__-7290524249685182716/SkeletonGraphic (hongdian01)__344894431592020488","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1631.583,473.767,1666.507,493.119","1631.583","473.767","1666.507","493.119","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","text_num__7685654362129559621","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/im_qipao1__-6440835834038389165/text_num__7685654362129559621","False","False","1","0","CanvasRenderer|RectTransform|Text","False","False","True","True","True","True","Default UI Material","1,1,1,1","","","False","","Malgun Gothic","Default UI Material","0.5,0.5","0.5,0.5","0.5,0.5","0,0","40,30","40,30","1,1,1","0,0,0","0,0,0","True","1623.116,472.104,1676.031,494.782","1623.116","472.104","1676.031","494.782","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_fix__-3271215064667473731","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/root_red_fix__-3271215064667473731","True","True","5","1","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,26","100,100","100,100","1,1,1","26,26,0","0,0,0","True","1583.43,444.664,1715.718,520.257","1583.43","444.664","1715.718","520.257","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","root_red_special__-2050896542290186859","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/root_red_fix__-3271215064667473731/root_red_special__-2050896542290186859","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","1,1,1","0,0,0","0,0,0","True","1583.43,444.664,1715.718,520.257","1583.43","444.664","1715.718","520.257","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","spine_root__3462938518044616350","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/spine_root__3462938518044616350","True","True","1","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","100,100","100,100","0.9,0.9,0.7","0,0,0","0,0,0","True","1555.65,428.79,1674.708,496.823","1555.65","428.79","1674.708","496.823","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","txt_act_name__4508198155941120747__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_3__-5404255600438024217/txt_act_name__4508198155941120747__font_riyu","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.294,0.243,0.204,1","","","False","옷장과의 약속","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_TMP","GirlsWarStaticProbe_riyu_baibian_0_2_0_2_1_Material","0.5,0.5","0.5,0.5","0.5,0.5","0,-36","90,14.01","90,14.01","1,1,1","0,-36,0","0,0,0","True","1555.65,430.298,1674.708,440.888","1555.65","430.298","1674.708","440.888","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act_4__4702396179718381985","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985","True","True","3","6","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-100,-90","100,100","100,100","1,1,1","-100,-90,0","0,0,0","True","1416.748,425.01,1549.035,500.603","1416.748","425.01","1549.035","500.603","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","btn_act__-1307339122616056899","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/btn_act__-1307339122616056899","True","True","4","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Sliced","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","80,80","80,80","1,1,1","0,0,0","0,0,0","True","1429.977,432.569,1535.807,493.044","1429.977","432.569","1535.807","493.044","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_bg__-4749550879176329443","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_bg__-4749550879176329443","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1182126779076344239_mainpage_BTN_bg","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","79,80","79,80","0.9,0.9,1","0,0,0","0,0,0","True","1435.863,435.593,1529.92,490.02","1435.863","435.593","1529.92","490.02","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","im_qipao1__2455655083926117378","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378","True","True","2","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","26,27.3","27,27","27,27","1,1,1","26,27.3,0","0,0,0","True","1499.427,473.238,1535.145,493.648","1499.427","473.238","1535.145","493.648","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","RedDot__4654516508991697474","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378/RedDot__4654516508991697474","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","27,27","27,27","0.8,0.8,1","0,0,0","0,0,0","True","1502.999,475.279,1531.573,491.607","1502.999","475.279","1531.573","491.607","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","guardrail_no_activity_patch_requires_snapshot","SkeletonGraphic (hongdian01)__-7540992024390494615","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/right__-7547578691690053275/node_act_btn__-2702129779362243929/btn_act_4__4702396179718381985/im_qipao1__2455655083926117378/RedDot__4654516508991697474/SkeletonGraphic (hongdian01)__-7540992024390494615","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","1499.295,473.767,1534.219,493.119","1499.295","473.767","1534.219","493.119","False","0","","Canvas_MainInterface_1280x720","0","",""
