feedId,title,artName,titleName,canonicalName,createdDate,articleUrl,imageUrl,requestedVariant,matchStatus,matchConfidence,matchedActorId,matchedNameKo,matchedVariant,nameCandidateIds,matchedKind,matchedLocalPath,headImage,cardImage,paintingImage,battleActorBundle,battleActorBundleExists,nameEvidence,visualMatchStatus,visualBestActorId,visualBestKind,visualBestScore,visualPhashDistance,visualHistDistance,visualScoreGap,visualBestLocalPath
3741211,소녀전쟁 | UR 사나다 유키무라,사나다 유키무라,사나다 유키무라,사나다 유키무라,20240314131316,https://game.naver.com/lounge/girlwars/board/detail/3741211,https://nng-phinf.pstatic.net/MjAyNDAzMTRfOTQg/MDAxNzEwMzg5NTIzODIx.O_dcEK54j0sIT6G7TiY5Ygl88BBy3JHFXvyUGwyytRcg.kZneim4zqEVwEKHnq7IQON-3Fh_5bb_40RgJVYKVmdcg.JPEG/UR%EC%82%AC%EB%82%98%EB%8B%A4%EC%9C%A0%ED%82%A4%EB%AC%B4%EB%9D%BC.jpg?type=w1678,ur,title_exact,strong,21012,사나다 유키무라,ur,1012|21012|31012,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_cd93af3f74675eb1/images/T/6951479366278419386_21012.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2792787845864183097_head21012.png,,girlswar_merged_extracted/extracted/unity/bundles/b_cd93af3f74675eb1/images/T/6951479366278419386_21012.png,download/roleprefabsandres/battleprefabandres/21012.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21089,T_ditu,42.078,28,1.1732,1.086,girlswar_merged_extracted/extracted/unity/bundles/b_7ae64d8700d011e1/images/T/-6094562971835647758_T_ditu_21089.png
3741204,소녀전쟁 | UR 조소카베 모토치카,조소카베 모토치카,조소카베 모토치카,조소카베 모토치카,20240314131130,https://game.naver.com/lounge/girlwars/board/detail/3741204,https://nng-phinf.pstatic.net/MjAyNDAzMTRfMyAg/MDAxNzEwMzg5MjUzNTQ4.i7LNXvcPae_04iibnL0CS9WjdPMYG7BbthIUnbzGLVcg.M3U71v0fMCDMI6FJZdzdLrYgoXOfCtU8SEEA7P_QAZ8g.JPEG/UR%EC%A1%B0%EC%86%8C%EC%B9%B4%EB%B2%A0.jpg?type=w1678,ur,title_exact,strong,21072,조소카베 모토치카,ur,21072|31072,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_c1129d096fc4c317/images/T/7027329005498516210_21072.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-3692759286985921395_head21072.png,,girlswar_merged_extracted/extracted/unity/bundles/b_c1129d096fc4c317/images/T/7027329005498516210_21072.png,download/roleprefabsandres/battleprefabandres/21072.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1059,T_ditu,37.443,26,0.9536,1.13,girlswar_merged_extracted/extracted/unity/bundles/b_02867b620c95eeaa/images/T/-1534897939735413883_T_ditu_1059.png
3519425,소녀전쟁 | UR 아베노 세이메이,아베노 세이메이,아베노 세이메이,세이메이,20240201185435,https://game.naver.com/lounge/girlwars/board/detail/3519425,https://nng-phinf.pstatic.net/MjAyNDAyMDFfMjUx/MDAxNzA2NzgxMDk3MzQ4.kMrdq9BtPFEVNS347YO3kS_b72o0uqftZcYaRUXilcQg.UUxRmsgrQ69zDKeqlcNWDnsl6GZ30osTy64ftiKR3Ekg.JPEG/UR%EC%95%84%EB%B2%A0%EB%85%B8%EC%84%B8%EC%9D%B4%EB%A9%94%EC%9D%B4.jpg?type=w1678,ur,title_alias,medium,21073,세이메이,ur,21073|31073,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_b54031bf2103f5dd/images/T/1210772432533987215_Painting_21073.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3583392788460181365_head21073.png,girlswar_merged_extracted/extracted/unity/bundles/b_b54031bf2103f5dd/images/S/-6948214363393933081_noalphabg_Tujian_21073.png,girlswar_merged_extracted/extracted/unity/bundles/b_b54031bf2103f5dd/images/T/1210772432533987215_Painting_21073.png,download/roleprefabsandres/battleprefabandres/21073.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1039,T_ditu,36.307,24,1.0256,0.747,girlswar_merged_extracted/extracted/unity/bundles/b_877b6659dcce2bf6/images/T/-7454931991583012834_T_ditu_marry_1039.png
3460149,소녀전쟁 | UR 카이사르,카이사르,카이사르,카이사르,20240119170722,https://game.naver.com/lounge/girlwars/board/detail/3460149,https://nng-phinf.pstatic.net/MjAyNDAxMTlfMTY4/MDAxNzA1NjUxNTgyNzEw.E7ulgUyPFPMwrvlowshmcW33pVwARunBSQXbtHBYB3Ug.0qxgqPeYyvxK_SVQYub83gLF290AMukGrjMfZqWcbJ8g.JPEG/UR%EC%B9%B4%EC%9D%B4%EC%82%AC%EB%A5%B4.jpg?type=w1678,ur,title_exact,strong,21044,카이사르,ur,1044|21044|31044,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_5883cd0da98abe66/images/T/-1214990010909613707_21044.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2461484298319007125_head21044.png,,girlswar_merged_extracted/extracted/unity/bundles/b_5883cd0da98abe66/images/T/-1214990010909613707_21044.png,download/roleprefabsandres/battleprefabandres/21044.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31114,T_ditu,39.43,28,0.9525,0.354,girlswar_merged_extracted/extracted/unity/bundles/b_82621f4a9ae4464f/images/T/2654555153317577398_T_ditu_31114.png
3353906,소녀전쟁 | UR 조자룡,조자룡,조자룡,조자룡,20231229145542,https://game.naver.com/lounge/girlwars/board/detail/3353906,https://nng-phinf.pstatic.net/MjAyMzEyMjlfMTY2/MDAxNzAzODI5MjY2NjUw.4OZHf6tqSGbwrQ1vW0VYBtIkAd9LYnXBjfTkWzKk0Z4g.XTqKKCwUBNuz6I9yhsATEGbwq6s9rgLI5Ld8n6HiYpog.PNG/UR%EC%A1%B0%EC%9E%90%EB%A3%A1.png?type=w1678,ur,title_exact,strong,21041,조자룡,ur,1041|21041|31041,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_ec4d37c78f98b66d/images/T/2526901893445362511_21041.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5653201306849835954_head21041.png,,girlswar_merged_extracted/extracted/unity/bundles/b_ec4d37c78f98b66d/images/T/2526901893445362511_21041.png,download/roleprefabsandres/battleprefabandres/21041.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21081,T_ditu,37.435,26,0.9529,0.349,girlswar_merged_extracted/extracted/unity/bundles/b_4c7c5baa5e9058c1/images/T/-1603485067705307152_T_ditu_21081.png
3343678,소녀전쟁 | UR 산타 원화,산타 원화,산타,산타,20231227150537,https://game.naver.com/lounge/girlwars/board/detail/3343678,https://nng-phinf.pstatic.net/MjAyMzEyMjdfMTgg/MDAxNzAzNjU3MTg1NTE5.ZBG65FEVuucWH7o969ZnZwU_ee1PSrVf-9XipFArRa4g.4lN4AtoID_H0rr49bEOlv-2zBTpbvnuw9YTJsVDUj4Ig.JPEG/%EC%82%B0%ED%83%80UR-CF2(1).jpg?type=w1678,ur,title_exact,strong,21049,산타,ur,1049|21049,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-5367766821962463472_21049.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4656792485539821340_head21049.png,,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-5367766821962463472_21049.png,download/roleprefabsandres/battleprefabandres/21049.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1008,Painting,40.49,26,1.0825,0.18,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-8643402310949154556_Painting_1008.png
3165462,소녀전쟁 | UR 예카테리나 원화,예카테리나 원화,예카테리나,예카테리나,20231124192007,https://game.naver.com/lounge/girlwars/board/detail/3165462,https://nng-phinf.pstatic.net/MjAyMzExMjRfMTcy/MDAxNzAwODIxMTcwNDI3.ddyf7KJ-m12njZNT-LeUInZkhn3IRVqWMF-GP-iQICQg.GNd2j1yTUX0gn5GErNwkseY31d2DH8XMgjWZXnMbhjQg.JPEG/%EC%98%88%EC%B9%B4%ED%85%8C%EB%A6%AC%EB%82%98.jpg?type=w1678,ur,title_exact,strong,21015,예카테리나,ur,1015|21015|31015,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_90a1fd72b3609a6e/images/T/267210096464811723_Painting_21015.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/5815660820073661031_head21015.png,girlswar_merged_extracted/extracted/unity/bundles/b_90a1fd72b3609a6e/images/S/-144619812276361107_noalphabg_Tujian_21015.png,girlswar_merged_extracted/extracted/unity/bundles/b_90a1fd72b3609a6e/images/T/267210096464811723_Painting_21015.png,download/roleprefabsandres/battleprefabandres/21015.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1042,T_ditu,39.701,24,1.3084,0.656,girlswar_merged_extracted/extracted/unity/bundles/b_760c09143bc33162/images/T/-7798355562941549076_T_ditu_marry_1042.png
3165449,소녀전쟁 | 메데이아 원화,메데이아 원화,메데이아,메데이아,20231124191747,https://game.naver.com/lounge/girlwars/board/detail/3165449,https://nng-phinf.pstatic.net/MjAyMzExMjRfMTQg/MDAxNzAwODIwOTMzODc1.22OH9v9kqtPLtyGnmVmEf1dW0_GQ026rAyzMQX-tBzIg.IrwtblFL3Mxx6QDt_MX1aTNoNAgtN5lE7QrC9AiTwvAg.JPEG/%EB%A9%94%EB%8D%B0%EC%9D%B4%EC%95%84.jpg?type=w1678,base,title_exact,strong,1068,메데이아,base,1068,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_db1cbb803fdbb510/images/T/670514264911649380_1068.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3707263045555236038_head1068.png,,girlswar_merged_extracted/extracted/unity/bundles/b_db1cbb803fdbb510/images/T/670514264911649380_1068.png,download/roleprefabsandres/battleprefabandres/1068.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1024,T_ditu,37.167,24,1.0972,4.435,girlswar_merged_extracted/extracted/unity/bundles/b_5f6cb0fbb7b8bc63/images/T/9036059815017238302_T_ditu_1024.png
3165430,소녀전쟁 | 장비 원화,장비 원화,장비,장비,20231124191455,https://game.naver.com/lounge/girlwars/board/detail/3165430,https://nng-phinf.pstatic.net/MjAyMzExMjRfMTkx/MDAxNzAwODIwNzk2NDMw.GG1g7Oim1E65srJviCHBoZv9HoD0QdyK6ldG6av3uxUg.gQpttyUnu8_wopgTTqGYl9F_DB-AmD8C7dv-bZzZkQ0g.JPEG/%EC%9E%A5%EB%B9%84.jpg?type=w1678,base,title_exact,strong,1066,장비,base,1066,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_3c2806da292250a6/images/T/-7749927100890353648_1066.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/4196764043420920841_head1066.png,,girlswar_merged_extracted/extracted/unity/bundles/b_3c2806da292250a6/images/T/-7749927100890353648_1066.png,download/roleprefabsandres/battleprefabandres/1066.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21025,T_ditu,36.266,26,0.8555,0.302,girlswar_merged_extracted/extracted/unity/bundles/b_d01d992c5d762312/images/T/5654508533444309310_T_ditu_21025.png
2900931,소녀전쟁 | 시즈카 고젠 원화,시즈카 고젠 원화,시즈카 고젠,시즈카 고젠,20231012161350,https://game.naver.com/lounge/girlwars/board/detail/2900931,https://nng-phinf.pstatic.net/MjAyMzEwMTJfMjEx/MDAxNjk3MDk0NzQ3Mjk2.nWr3CXlXM55_Em4mwS0uq0dVXGSvV-6lwkk0Zi7vPhwg.vUc84-wlgV7YUWhFvFqkL90d8msYQHe1Y1lusRqCe3Yg.JPEG/%EC%8B%9C%EC%A6%88%EC%B9%B4%EA%B3%A0%EC%A0%A0.jpg?type=w1678,base,title_exact,strong,1063,시즈카 고젠,base,1063,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_b788cebe3fbe2af5/images/T/-6014923391385628536_1063.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7332456092343769810_head1063.png,,girlswar_merged_extracted/extracted/unity/bundles/b_b788cebe3fbe2af5/images/T/-6014923391385628536_1063.png,download/roleprefabsandres/battleprefabandres/1063.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1013,T_ditu,34.18,26,0.6816,2.372,girlswar_merged_extracted/extracted/unity/bundles/b_c85cc1cd0d16d65a/images/T/-855995676461250147_T_ditu_1013.png
2794272,소녀전쟁 | 잔 다르크 원화,잔 다르크 원화,잔 다르크,잔 다르크,20230918141613,https://game.naver.com/lounge/girlwars/board/detail/2794272,https://nng-phinf.pstatic.net/MjAyMzA5MThfMTk5/MDAxNjk1MDE0MTUwOTI3.jfJfw47xK3ZcnbQMWza1wkQVCaI788UUXFX9mD7S6NAg.tqshhOnDRI7J5itjS69ldjXAQiNIDFCjZlN6N_gbp88g.PNG/%EC%9E%94%EB%8B%A4%EB%A5%B4%ED%81%AC.png?type=w1678,base,title_exact,strong,1067,잔 다르크,base,1067,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_404efc3c6d174ad0/images/T/-5084225736932288011_Painting_1067.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7327562660173297226_head1067.png,girlswar_merged_extracted/extracted/unity/bundles/b_404efc3c6d174ad0/images/S/1256893030475426969_noalphabg_Tujian_1067.png,girlswar_merged_extracted/extracted/unity/bundles/b_404efc3c6d174ad0/images/T/-5084225736932288011_Painting_1067.png,download/roleprefabsandres/battleprefabandres/1067.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1056,Painting,31.789,22,0.6908,4.453,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-7135181157718943892_Painting_1056.png
2713741,소녀전쟁 | 타케바나 한베에 원화,타케바나 한베에 원화,타케바나 한베에,타케나카 한베에,20230901144749,https://game.naver.com/lounge/girlwars/board/detail/2713741,https://nng-phinf.pstatic.net/MjAyMzA5MDFfNTMg/MDAxNjkzNTQ3MTA3OTAz.npuIabuEIxC0_OKaHTEb_UC-LXVYNHIMeB7IZ3SPT5Qg.ZOxQKB0cqXn7xJ5YdRLhAmmlwbp6m2AT3PKyg7EziTcg.JPEG/%ED%95%9C%EB%B2%A0%EC%97%90.jpg?type=w1678,base,title_alias,medium,1051,타케나카 한베에,base,1051,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-7234558227562171463_Painting_1051.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-4273517291951064083_head1051.png,,girlswar_merged_extracted/extracted/unity/bundles/b_255f3c2f548b9c6d/images/T/-7234558227562171463_Painting_1051.png,download/roleprefabsandres/battleprefabandres/1051.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1036,T_ditu,38.573,24,1.2144,1.247,girlswar_merged_extracted/extracted/unity/bundles/b_2516176d6c2b7cc4/images/T/8836626965277414394_T_ditu_1036.png
2630300,소녀전쟁 | 프랑켄슈타인 원화,프랑켄슈타인 원화,프랑켄슈타인,프랑켄슈타인,20230817140032,https://game.naver.com/lounge/girlwars/board/detail/2630300,https://nng-phinf.pstatic.net/MjAyMzA4MTZfOTgg/MDAxNjkyMTY4MzM4OTEw.fvWMLFr7UM9UGIAAvsqSZUtb1STm5FI_Y3mFoPJKqm0g.baZ6lLPRDg72VMhig74O3IEghe5XDTY3uUBqlKHoTUwg.JPEG/%ED%94%84%EB%9E%91%EC%BC%84%EC%8A%88%ED%83%80%EC%9D%B8.jpg?type=w1678,base,title_exact,strong,1064,프랑켄슈타인,base,1064,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_848790ddd340563c/images/T/-8026489589205029069_1064.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7427414998536905962_head1064.png,,girlswar_merged_extracted/extracted/unity/bundles/b_848790ddd340563c/images/T/-8026489589205029069_1064.png,download/roleprefabsandres/battleprefabandres/1064.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21044,T_ditu,33.984,22,0.9987,1.841,girlswar_merged_extracted/extracted/unity/bundles/b_5883cd0da98abe66/images/T/1530649197991374555_T_ditu_21044.png
2480107,소녀전쟁 | 조조 원화,조조 원화,조조,조조,20230801150454,https://game.naver.com/lounge/girlwars/board/detail/2480107,https://nng-phinf.pstatic.net/MjAyMzA4MDFfMTg0/MDAxNjkwODY5NzYzNjUw.6RBp2blYABpzgyaDAqJv8ctiqCg4o5-TCvq6SXgIIz0g.ZgKjIsXKurBVATHJx2CknsUvTZLbifogohw1Tbb4I54g.JPEG/%EC%A1%B0%EC%A1%B0.jpg?type=w1678,base,title_exact,strong,1060,조조,base,1060,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_1fd01d77dc2c2e53/images/T/-1692406252883437756_Painting_1060.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6929267281841674403_head1060.png,girlswar_merged_extracted/extracted/unity/bundles/b_1fd01d77dc2c2e53/images/S/7323095910086219426_noalphabg_Tujian_1060.png,girlswar_merged_extracted/extracted/unity/bundles/b_1fd01d77dc2c2e53/images/T/-1692406252883437756_Painting_1060.png,download/roleprefabsandres/battleprefabandres/1060.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1021,T_ditu,37.81,26,0.9842,3.216,girlswar_merged_extracted/extracted/unity/bundles/b_d62a698123ae6448/images/T/-1086953567837815546_T_ditu_1021.png
2474314,소녀전쟁 | 다치바나 무네시게 원화,다치바나 무네시게 원화,다치바나 무네시게,다치바나 무네시게,20230731164448,https://game.naver.com/lounge/girlwars/board/detail/2474314,https://nng-phinf.pstatic.net/MjAyMzA3MzFfNjkg/MDAxNjkwNzg0NjI1NjM5.dXt0_Px82oErpzFMy8OsRZE2WtETAIeHPWARj1RYpX8g.u0eU-STMf76HbT3wO7pX-SNR19JGy0Gzt49a4Q7ShQsg.JPEG/%EB%8B%A4%EC%B9%98%EB%B0%94%EB%82%98%EB%AC%B4%EB%84%A4%EC%8B%9C%EA%B2%8C.jpg?type=w1678,base,title_exact,strong,1059,다치바나 무네시게,base,1059,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_02867b620c95eeaa/images/T/3756579541505197650_1059.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-6758650070212161883_head1059.png,,girlswar_merged_extracted/extracted/unity/bundles/b_02867b620c95eeaa/images/T/3756579541505197650_1059.png,download/roleprefabsandres/battleprefabandres/1059.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1064,T_ditu,30.94,22,0.745,2.706,girlswar_merged_extracted/extracted/unity/bundles/b_848790ddd340563c/images/T/5499165403378118773_T_ditu_1064.png
2380853,소녀전쟁 | 베어울프 원화,베어울프 원화,베어울프,베어울프,20230717120515,https://game.naver.com/lounge/girlwars/board/detail/2380853,https://nng-phinf.pstatic.net/MjAyMzA3MTRfOCAg/MDAxNjg5MzIyNjAzNTQ5.fWgp4FfWAJ1ePB8yPXvr5pzIDp4yhOlIWhIinDhL8CMg.-ILxeR7nlZfTpwyLOLhK2GXZxUiggN1BIpFH41SRT-0g.JPEG/%EB%B2%A0%EC%96%B4%EC%9A%B8%ED%94%84.jpg?type=w1678,base,title_exact,strong,1062,베어울프,base,1062,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/T/5659871538832641374_Painting_1062.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-2424001167324348335_head1062.png,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/S/2032342455813674135_noalphabg_Tujian_1062.png,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/T/5659871538832641374_Painting_1062.png,download/roleprefabsandres/battleprefabandres/1062.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1062,Painting,34.477,24,0.748,4.24,girlswar_merged_extracted/extracted/unity/bundles/b_eed7f0324c476cf2/images/T/5659871538832641374_Painting_1062.png
2315268,소녀전쟁 | 미야모토 무사시 원화,미야모토 무사시 원화,미야모토 무사시,미야모토 무사시,20230703152408,https://game.naver.com/lounge/girlwars/board/detail/2315268,https://nng-phinf.pstatic.net/MjAyMzA3MDNfOTEg/MDAxNjg4MzY1MzgzOTYx.NIRAoI4gpO9ycpNdCwyGgVDG0UNx1CNsyzKv8rNGhggg.uxo295jyauiACN8w0dNVNuvBqYQVXutkMtAEgH7a3T4g.JPEG/%EB%AC%B4%EC%82%AC%EC%8B%9C.jpg?type=w1678,base,title_exact,strong,1055,미야모토 무사시,base,1055,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_89e27f0bab0068d3/images/T/-2311500964455905268_1055.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3359505991270813972_head1055.png,,girlswar_merged_extracted/extracted/unity/bundles/b_89e27f0bab0068d3/images/T/-2311500964455905268_1055.png,download/roleprefabsandres/battleprefabandres/1055.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,31111,T_ditu,36.745,22,1.2287,4.557,girlswar_merged_extracted/extracted/unity/bundles/b_21aedf94e9958bc4/images/T/7608175649476763380_T_ditu_31111.png
2292152,소녀전쟁 | 진시황 원화,진시황 원화,진시황,진시황,20230629172128,https://game.naver.com/lounge/girlwars/board/detail/2292152,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjk2/MDAxNjg4MDI2ODA3NTQ1.7L7mU3FRdS_huMYwZCI5Ahz9f7qOcpZJmwMMSYfQjxEg.RWsg6ApPOH_bhcorJN45Vo67bbisMkx3JkpnKljlGMog.JPEG/%EC%A7%84%EC%8B%9C%ED%99%A9.jpg?type=w1678,base,title_exact,strong,1065,진시황,base,1065,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_a5924c9a98cfef85/images/T/-7544326870544485712_Painting_1065.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3523648608011548668_head1065.png,girlswar_merged_extracted/extracted/unity/bundles/b_a5924c9a98cfef85/images/S/5401857379787198538_noalphabg_Tujian_1065.png,girlswar_merged_extracted/extracted/unity/bundles/b_a5924c9a98cfef85/images/T/-7544326870544485712_Painting_1065.png,download/roleprefabsandres/battleprefabandres/1065.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1060,T_ditu,38.081,24,1.1734,0.919,girlswar_merged_extracted/extracted/unity/bundles/b_a6b04bfb78edd9c6/images/T/-9043081610622028249_T_ditu_1060.png
2292093,소녀전쟁 | 사사키 코지로,사사키 코지로,사사키 코지로,사사키 코지로,20230629171408,https://game.naver.com/lounge/girlwars/board/detail/2292093,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjUx/MDAxNjg4MDI1MjE1OTk4.CcXOBCR82V69JTates8mOuSgoRMRQBMKfvkBGY0-h1wg.j2SW6Ead4RL4Bdss30Putj8i31Nx5KB18Br5gRFGJGQg.JPEG/%EC%82%AC%EC%82%AC%ED%82%A4%EC%BD%94%EC%A7%80%EB%A1%9C.jpg?type=w1678,base,title_exact,strong,1056,사사키 코지로,base,1056,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_d97d79852ef5c1fd/images/T/50890485538903569_painting_1056.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/-7841286702998083573_head1056.png,girlswar_merged_extracted/extracted/unity/bundles/b_d97d79852ef5c1fd/images/S/-1399153931086993616_noalphabg_Tujian_1056.png,girlswar_merged_extracted/extracted/unity/bundles/b_d97d79852ef5c1fd/images/T/50890485538903569_painting_1056.png,download/roleprefabsandres/battleprefabandres/1056.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,medium,31015,T_ditu,33.164,18,1.2637,1.531,girlswar_merged_extracted/extracted/unity/bundles/b_7d0c32809c2e81b2/images/T/-6412873092244107664_T_ditu_31015.png
2292086,소녀전쟁 | 알렉산더 원화,알렉산더 원화,알렉산더,알렉산더,20230629171329,https://game.naver.com/lounge/girlwars/board/detail/2292086,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMTkz/MDAxNjg4MDI1MDIyOTM5.ewLL9MG4ZgXh_ic8utN39qyqE4o-ocp3wgZNQZhcZAQg.2PoAiwNLUouuxlMseNcymYWp0DPNOs6ZNFrQSEHydPUg.JPEG/%EC%95%8C%EB%A0%89%EC%82%B0%EB%8D%94.jpg?type=w1678,base,title_exact,strong,1061,알렉산더,base,1061,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_36a71ed58e0a41b2/images/T/-8593449213276006757_1061.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/3521619262894706789_head1061.png,,girlswar_merged_extracted/extracted/unity/bundles/b_36a71ed58e0a41b2/images/T/-8593449213276006757_1061.png,download/roleprefabsandres/battleprefabandres/1061.assetbundle,False,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,1021,T_ditu,35.456,22,1.1213,2.711,girlswar_merged_extracted/extracted/unity/bundles/b_d62a698123ae6448/images/T/-1086953567837815546_T_ditu_1021.png
2292079,소녀전쟁 | 관우 원화,관우 원화,관우,관우,20230629171253,https://game.naver.com/lounge/girlwars/board/detail/2292079,https://nng-phinf.pstatic.net/MjAyMzA2MjlfMjQw/MDAxNjg4MDI0NzI0NTcz.s6k3oJdqc4cQSEOLWGabVour8aZwx-BlQqeXlBs7t90g.XXHWM-IKAdQdlm96qldcL0oe0rmzVMOg2V_13foRxqcg.JPEG/%EA%B4%80%EC%9A%B0.jpg?type=w1678,base,title_exact,strong,1054,관우,base,1054,catalog,girlswar_merged_extracted/extracted/unity/bundles/b_69ca50d70dbe45ea/images/T/1082787385820458666_painting_1054.png,girlswar_merged_extracted/extracted/unity/bundles/b_6ca02dad4f8af848/images/S/2460674865413739984_head1054.png,girlswar_merged_extracted/extracted/unity/bundles/b_69ca50d70dbe45ea/images/S/4364873440940973923_noalphabg_Tujian_1054.png,girlswar_merged_extracted/extracted/unity/bundles/b_69ca50d70dbe45ea/images/T/1082787385820458666_painting_1054.png,download/roleprefabsandres/battleprefabandres/1054.assetbundle,True,Naver title/artName -> GIRLSWAR_CHARACTER_CATALOG.nameKo,candidate,21049,T_ditu,35.99,20,1.3325,5.216,girlswar_merged_extracted/extracted/unity/bundles/b_7e20716a1848baa0/images/T/-7592403483454860029_T_ditu_21049.png
